scenario,stage,week_start,weekly_arrivals_mean,weekly_arrivals_std
OBS_MIX,treatmdt_to_outpat,2026-03-30,3.4,1.9841477024816367
OBS_MIX,treatmdt_to_outpat,2026-04-06,2.95,1.9861361590045288
OBS_MIX,treatmdt_to_outpat,2026-04-13,4.15,2.277463963548745
OBS_MIX,treatmdt_to_outpat,2026-04-20,4.25,2.1490511982341367
OBS_MIX,treatmdt_to_outpat,2026-04-27,3.7777777777777777,2.0738017250381584
OBS_MIX,treatmdt_to_outpat,2026-05-04,3.65,1.496487114615601
OBS_MIX,treatmdt_to_outpat,2026-05-11,4.15,1.6311119875071343
OBS_MIX,treatmdt_to_outpat,2026-05-18,4.05,1.5381123085406379
OBS_MIX,treatmdt_to_outpat,2026-05-25,4.55,1.9049796241485242
OBS_MIX,treatmdt_to_outpat,2026-06-01,3.473684210526316,1.7438278792686563
OBS_MIX,treatmdt_to_outpat,2026-06-08,3.55,1.538112308540638
OBS_MIX,treatmdt_to_outpat,2026-06-15,4.0,1.8353258709644944
OBS_MIX,treatmdt_to_outpat,2026-06-22,4.3,2.0026298499197184
OBS_MIX,treatmdt_to_outpat,2026-06-29,4.473684210526316,2.5247314720278577
OBS_MIX,treatmdt_to_outpat,2026-07-06,4.65,1.694418080515829
OBS_MIX,treatmdt_to_outpat,2026-07-13,4.4,1.535543791899829
OBS_MIX,treatmdt_to_outpat,2026-07-20,3.9,1.9166857359844662
OBS_MIX,treatmdt_to_outpat,2026-07-27,3.6,1.429022485182754
OBS_MIX,treatmdt_to_outpat,2026-08-03,4.55,2.625281939746262
OBS_MIX,treatmdt_to_outpat,2026-08-10,3.25,2.022895267471328
OBS_MIX,treatmdt_to_outpat,2026-08-17,5.055555555555555,2.31293605675003
OBS_MIX,treatmdt_to_outpat,2026-08-24,3.75,1.88832981062213
OBS_MIX,treatmdt_to_outpat,2026-08-31,4.6,1.6026294183720637
OBS_MIX,treatmdt_to_outpat,2026-09-07,3.388888888888889,2.3549419597915633
OBS_MIX,treatmdt_to_outpat,2026-09-14,4.25,2.074278568309321
OBS_MIX,treatmdt_to_outpat,2026-09-21,4.1,1.4473205733717955
OBS_MIX,treatmdt_to_outpat,2026-09-28,4.45,2.282081229238369
OBS_MIX,treatmdt_to_outpat,2026-10-05,3.85,1.9808291724745768
OBS_MIX,treatmdt_to_outpat,2026-10-12,4.05,2.08944716939295
OBS_MIX,treatmdt_to_outpat,2026-10-19,4.8,1.4725559590832464
OBS_MIX,treatmdt_to_outpat,2026-10-26,3.4,1.353358395757909
OBS_MIX,treatmdt_to_outpat,2026-11-02,3.7,1.490319640741189
OBS_MIX,treatmdt_to_outpat,2026-11-09,4.35,2.084403234046921
OBS_MIX,treatmdt_to_outpat,2026-11-16,4.1,1.8324559303956276
OBS_MIX,treatmdt_to_outpat,2026-11-23,4.35,2.277463963548745
OBS_MIX,treatmdt_to_outpat,2026-11-30,4.944444444444445,1.9844164121302832
OBS_MIX,treatmdt_to_outpat,2026-12-07,4.05,2.187885304412267
OBS_MIX,treatmdt_to_outpat,2026-12-14,4.2,2.2384204957490614
OBS_MIX,treatmdt_to_outpat,2026-12-21,4.1,1.8035053587243284
OBS_MIX,treatmdt_to_outpat,2026-12-28,3.6,2.112618729145617
OBS_MIX,treatmdt_to_outpat,2027-01-04,1.1428571428571428,0.3779644730092272
